chrom,start,end,strand,score_,occupancy
chr2,105188447,105188466,-,104.62605,0.7111047597488956
chr2,105189514,105189533,-,79.24649,0.3842923535964935
chr2,105230512,105230531,-,50.15413,0.10547667351326899
chr2,105239001,105239020,-,75.89672,0.3406187391679309
chr2,105299068,105299087,+,102.07986,0.683637270015044
chr2,105299078,105299097,+,102.07986,0.683637270015044
chr2,105311603,105311622,-,103.47382,0.6989113193317149
chr2,105334507,105334526,+,61.72556,0.1869243870674132
chr2,105340173,105340192,-,37.70003,0.05418669280412057
chr2,105367811,105367830,+,60.38121,0.17545199979556386
chr2,105428251,105428270,-,77.29397,0.3585878288718225
chr2,105469135,105469154,+,72.23943,0.295624945827831
chr2,105523387,105523406,+,71.82271,0.29070775892763484
chr2,105523438,105523457,+,71.82271,0.29070775892763484
chr2,105523523,105523542,+,71.82271,0.29070775892763484
chr2,105523662,105523681,+,71.82271,0.29070775892763484
chr2,105616266,105616285,-,43.54976,0.0744478904212027
chr2,105616338,105616357,+,43.54976,0.0744478904212027
chr2,105616484,105616503,-,43.54976,0.0744478904212027
chr2,105616592,105616611,+,43.54976,0.0744478904212027
chr2,105800057,105800076,-,38.01946,0.05514471575286726
chr2,105908511,105908530,-,26.62387,0.029227748454058868
chr2,106082146,106082165,+,86.15991,0.4787500965816299
chr2,106082177,106082196,-,86.15991,0.4787500965816299
chr2,106194607,106194626,-,69.20759,0.2609306342669431
chr2,106200322,106200341,+,67.63763,0.24399358366170462
chr2,106356048,106356067,+,43.59469,0.07462755410544601
chr2,106431215,106431234,+,79.67815,0.39005638708111395
chr2,106955798,106955817,-,47.3317,0.09102628571075967
chr2,106960463,106960482,-,69.30612,0.26201762919362215
chr2,107010339,107010358,+,32.47781,0.04058870384533599
chr2,107083240,107083259,+,78.15047,0.369784652164173
chr2,107175876,107175895,+,43.16971,0.07294393286689997
chr2,107886576,107886595,-,48.88534,0.09874729614383143
chr2,107946021,107946040,-,51.68845,0.11414734298179775
chr2,107969723,107969742,+,21.78212,0.02221665198078281
chr2,108690269,108690288,+,51.68845,0.11414734298179775
chr2,109695011,109695030,-,116.04124,0.8099924682299194
chr2,109896491,109896510,+,33.77861,0.043635032701887275
chr2,109904322,109904341,+,111.82722,0.7781095534387417
chr2,109904412,109904431,+,111.82722,0.7781095534387417
chr2,109930583,109930602,+,32.81981,0.04136935975662831
chr2,109930981,109931000,-,32.81981,0.04136935975662831
chr2,110063277,110063296,+,17.84861,0.017754711926155544
chr2,110205170,110205189,-,82.74609,0.4316713494180478
chr2,110229864,110229883,+,72.63385,0.3003206966618973
chr2,110663510,110663529,+,22.95801,0.023751385081454614
chr2,110663513,110663532,+,22.95801,0.023751385081454614
chr2,111058777,111058796,-,57.3412,0.1515332822863842
chr2,112197060,112197079,+,84.28732,0.4528756944711931
chr2,112216200,112216219,-,48.88534,0.09874729614383143
chr2,112239373,112239392,+,116.86532,0.8156229429254634
chr2,112261849,112261868,-,97.91211,0.6347664430586539
chr2,112262972,112262991,+,30.9676,0.037306792465963017
chr2,112339939,112339958,-,27.91328,0.03143072806818268
chr2,112379108,112379127,+,105.43176,0.7193940680014319
chr2,112449783,112449802,-,40.68304,0.063773129020821
chr2,112449926,112449945,-,40.68304,0.063773129020821
chr2,112481760,112481779,-,40.27209,0.06236453015508972
chr2,112501366,112501385,+,41.2417,0.06573540161114436
chr2,112518729,112518748,+,50.49302,0.10734077134806994
chr2,112521281,112521300,+,61.72556,0.1869243870674132
chr2,112612807,112612826,-,36.41209,0.05048048302264536
chr2,112759824,112759843,-,25.34866,0.02719643761824808
chr2,112765243,112765262,+,107.9591,0.7441069296781933
chr2,112765385,112765404,+,107.9591,0.7441069296781933
chr2,112774960,112774979,+,102.07986,0.683637270015044
chr2,112800160,112800179,+,68.01456,0.24799362289383275
chr2,112812993,112813012,+,18.7482,0.01869051469306435
chr2,112889666,112889685,-,20.14476,0.0202398168530963
chr2,113234740,113234759,-,39.08555,0.058458287048526604
chr2,113305530,113305549,+,100.4661,0.6652644094850623
chr2,113325593,113325612,+,55.88671,0.14105740947586604
chr2,113325738,113325757,+,55.88671,0.14105740947586604
chr2,113325748,113325767,+,55.88671,0.14105740947586604
chr2,113391120,113391139,+,67.70062,0.24465909601050753
chr2,113391235,113391254,-,67.70062,0.24465909601050753
chr2,113431082,113431101,-,37.31327,0.05304766547601476
chr2,113469716,113469735,-,53.02202,0.12217699314502438
chr2,113494885,113494904,+,40.43705,0.06292644876629047
chr2,113498907,113498926,-,62.75095,0.19604943338953748
chr2,113535818,113535837,+,44.13833,0.07683306295218104
chr2,113648356,113648375,-,63.18936,0.20005019412046376
chr2,113807875,113807894,-,58.82065,0.16282670142751002
chr2,113824104,113824123,-,58.25118,0.15840252438311395
chr2,113966583,113966602,+,30.28218,0.03590264754753052
chr2,114064180,114064199,-,17.98432,0.01789288343275379
chr2,114145702,114145721,-,75.29574,0.3330130230155265
chr2,114175407,114175426,-,100.38509,0.6643231816057763
chr2,114260539,114260558,+,32.12919,0.0398074327372551
chr2,114854034,114854053,+,84.59008,0.4570541913444429
chr2,115116795,115116814,+,15.02777,0.015108694024789265
chr2,115515211,115515230,+,40.43705,0.06292644876629047
chr2,115564362,115564381,+,30.27081,0.03587978855684902
chr2,115855955,115855974,+,93.20385,0.5746386947681498
chr2,116071642,116071661,-,55.44092,0.1379686334545424
chr2,116101423,116101442,-,84.28732,0.4528756944711931
chr2,116216601,116216620,+,72.09267,0.2938880115979762
chr2,116769371,116769390,+,36.41209,0.05048048302264536
chr2,116838712,116838731,-,69.20759,0.2609306342669431
chr2,116897043,116897062,+,87.19341,0.49303071684291794
chr2,116900060,116900079,+,56.73483,0.14709127016294904
chr2,116921365,116921384,-,29.91259,0.03516671929036499
chr2,116978976,116978995,+,16.24455,0.01619881898908742
chr2,117120414,117120433,+,23.84644,0.024978975555740572
chr2,117180698,117180717,-,116.74281,0.8147980325751262
chr2,117206553,117206572,-,27.39182,0.030521123751818563
chr2,117216345,117216364,+,84.59008,0.4570541913444429
chr2,117231438,117231457,-,105.55282,0.7206225252675454
chr2,117249446,117249465,-,62.54083,0.19415305978386505
chr2,117263960,117263979,+,116.52099,0.8132936831575366
chr2,117342225,117342244,+,122.3721,0.8485424009047606
chr2,117438198,117438217,+,127.04987,0.8707098566721865
chr2,117438242,117438261,-,127.04987,0.8707098566721865
chr2,117439255,117439274,-,82.3559,0.42632722273681645
chr2,117439489,117439508,-,82.3559,0.42632722273681645
chr2,117444895,117444914,-,111.18278,0.7727643554328546
chr2,117450673,117450692,-,44.83518,0.07974701430224106
chr2,117475757,117475776,-,69.09958,0.2597422793447312
chr2,117475760,117475779,+,69.09958,0.2597422793447312
chr2,117499827,117499846,-,32.39569,0.040403361006907106
chr2,117499946,117499965,+,32.39569,0.040403361006907106
chr2,117541563,117541582,-,43.38504,0.07379259735331858
chr2,117541618,117541637,-,43.38504,0.07379259735331858
chr2,117541651,117541670,+,43.38504,0.07379259735331858
chr2,117541677,117541696,+,43.38504,0.07379259735331858
chr2,117624153,117624172,-,77.29397,0.3585878288718225
chr2,117914021,117914040,+,24.26644,0.025580597419242696
chr2,118111217,118111236,-,77.35931,0.3594373563021608
chr2,118200060,118200079,+,69.29388,0.26188244361284635
chr2,118241595,118241614,-,37.74429,0.05431849656480702
chr2,118246115,118246134,-,78.39008,0.37293978721827903
chr2,118263317,118263336,+,58.82065,0.16282670142751002
chr2,118321973,118321992,-,82.74609,0.4316713494180478
chr2,118336271,118336290,-,7.77845,0.009961646158918766
chr2,118412107,118412126,+,24.92349,0.026550136508396587
chr2,118430772,118430791,-,35.29479,0.04746037388743869
chr2,118431776,118431795,-,55.50874,0.13843489504781792
chr2,118487133,118487152,+,105.43176,0.7193940680014319
chr2,118487998,118488017,+,55.94342,0.14145440687970176
chr2,118543144,118543163,-,60.90123,0.17982388950054284
chr2,118543323,118543342,+,60.90123,0.17982388950054284
chr2,118545682,118545701,+,129.66237,0.8810850738798615
chr2,118546184,118546203,+,129.66237,0.8810850738798615
chr2,118606011,118606030,-,82.3559,0.42632722273681645
chr2,118606222,118606241,-,82.3559,0.42632722273681645
chr2,118606232,118606251,-,82.3559,0.42632722273681645
chr2,118638274,118638293,+,77.21601,0.35757525678784546
chr2,118695862,118695881,-,69.30612,0.26201762919362215
chr2,118700314,118700333,+,121.8123,0.8455510758628234
chr2,118730653,118730672,-,36.81958,0.05162644256754288
chr2,118743459,118743478,+,95.78917,0.6082171937392138
chr2,118760032,118760051,-,73.31866,0.3085678146447871
chr2,118764675,118764694,+,85.68284,0.47215422068387464
chr2,118790638,118790657,-,111.818,0.7780339731928585
chr2,118790733,118790752,-,111.818,0.7780339731928585
chr2,118790789,118790808,+,111.818,0.7780339731928585
chr2,118790847,118790866,-,111.818,0.7780339731928585
chr2,118790939,118790958,+,111.818,0.7780339731928585
chr2,118883407,118883426,-,126.65376,0.8690178924371884
chr2,118883570,118883589,-,126.65376,0.8690178924371884
chr2,118972823,118972842,-,97.96223,0.6353807064401045
chr2,118972845,118972864,-,97.96223,0.6353807064401045
chr2,118976453,118976472,-,107.63152,0.7410148964323532
chr2,118983914,118983933,+,31.33757,0.038086449984638934
chr2,119017657,119017676,-,33.15044,0.04213767214976166
chr2,119017834,119017853,+,33.15044,0.04213767214976166
chr2,119019358,119019377,-,58.25118,0.15840252438311395
chr2,119041074,119041093,+,43.38504,0.07379259735331858
chr2,119101737,119101756,+,36.78499,0.05152822243013545
chr2,119145315,119145334,+,44.21511,0.07714930360057093
chr2,119165593,119165612,+,55.67714,0.13959829501777865
chr2,119189115,119189134,-,88.62326,0.5127288990919631
chr2,119189535,119189554,-,88.62326,0.5127288990919631
chr2,119250988,119251007,+,118.40275,0.825621142060097
chr2,119270806,119270825,-,58.44816,0.15992187230397487
chr2,119288575,119288594,-,136.4581,0.9024754068920163
chr2,119288658,119288677,-,136.4581,0.9024754068920163
chr2,119298492,119298511,+,63.27788,0.20086521802235507
chr2,119300210,119300229,+,134.73074,0.8977245302295431
chr2,119300321,119300340,+,134.73074,0.8977245302295431
chr2,119316484,119316503,-,18.98969,0.018949849201030513
chr2,119327137,119327156,+,79.82491,0.3920220957978693
chr2,119327254,119327273,-,79.82491,0.3920220957978693
chr2,119338159,119338178,+,114.31268,0.7975490956040946
chr2,119355818,119355837,+,23.50448,0.02449932872865874
chr2,119414033,119414052,-,20.03035,0.020108304067332303
chr2,119437194,119437213,-,54.44003,0.1312381882802242
chr2,119461207,119461226,-,90.87864,0.5435104204353244
chr2,119507342,119507361,-,40.22765,0.06221394960158391
chr2,119512488,119512507,-,78.15047,0.369784652164173
chr2,119542294,119542313,+,54.51507,0.13173307694933284
chr2,119547051,119547070,-,119.0402,0.8295777872769043
chr2,119547125,119547144,-,119.0402,0.8295777872769043
chr2,119669243,119669262,-,36.41209,0.05048048302264536
chr2,119692473,119692492,+,44.16383,0.07693796074364677
chr2,119745061,119745080,-,32.86694,0.04147805689183189
chr2,119745294,119745313,-,32.86694,0.04147805689183189
chr2,119798210,119798229,-,101.67786,0.6791285455918672
chr2,119798338,119798357,+,101.67786,0.6791285455918672
chr2,119798349,119798368,-,101.67786,0.6791285455918672
chr2,119798556,119798575,+,101.67786,0.6791285455918672
chr2,119843639,119843658,+,47.61567,0.09239600404361194
chr2,119843742,119843761,+,47.61567,0.09239600404361194
chr2,119900235,119900254,+,45.96976,0.08470659394317434
chr2,119936785,119936804,+,17.22672,0.01713481584810504
chr2,119936969,119936988,-,17.22672,0.01713481584810504
chr2,119970748,119970767,+,30.1121,0.035562163954360584
chr2,120011641,120011660,-,57.92074,0.1558797346842492
chr2,120042746,120042765,-,14.31409,0.014503223885223978
chr2,120042749,120042768,-,14.31409,0.014503223885223978
chr2,120050069,120050088,+,74.66785,0.3251513123057115
chr2,120061299,120061318,-,51.86378,0.11517641445378389
chr2,120061301,120061320,+,51.86378,0.11517641445378389
chr2,120069092,120069111,-,87.70425,0.5000789353224638
chr2,120076539,120076558,-,33.63525,0.043288908661182464
chr2,120082603,120082622,-,29.11366,0.03362514672062146
chr2,120085043,120085062,-,32.93159,0.04162760430040776
chr2,120085045,120085064,+,32.93159,0.04162760430040776
chr2,120094250,120094269,-,120.03613,0.8355438284475107
chr2,120157788,120157807,-,46.63814,0.0877569981301305
chr2,120170896,120170915,-,31.54545,0.03853135362704525
chr2,120173847,120173866,-,75.68337,0.337909839660734
chr2,120173910,120173929,+,75.68337,0.337909839660734
chr2,120187775,120187794,+,61.72556,0.1869243870674132
chr2,120195338,120195357,+,31.31921,0.0380473934335874
chr2,120195387,120195406,-,31.31921,0.0380473934335874
chr2,120257296,120257315,-,24.92349,0.026550136508396587
chr2,120258960,120258979,+,22.95801,0.023751385081454614
chr2,120259119,120259138,+,22.95801,0.023751385081454614
chr2,120265734,120265753,-,23.19026,0.024066503804390592
chr2,120268949,120268968,+,60.49724,0.17642030392337715
chr2,120280171,120280190,-,79.44643,0.3869588562364557
chr2,120281411,120281430,-,26.54311,0.029094857142621087
chr2,120338108,120338127,-,26.66813,0.02930082780213231
chr2,120369999,120370018,+,33.27952,0.042441304113722086
chr2,120478773,120478792,+,44.81884,0.07967755176377156
chr2,120866750,120866769,-,35.63178,0.04835277943640903
chr2,120866997,120867016,-,35.63178,0.04835277943640903
chr2,120879786,120879805,+,35.47761,0.047942557770155526
chr2,120976515,120976534,+,61.73839,0.18703655509168807
chr2,120985422,120985441,+,43.38504,0.07379259735331858
chr2,121003798,121003817,-,54.44003,0.1312381882802242
chr2,121039584,121039603,-,31.19023,0.03777409901642168
chr2,121039594,121039613,-,31.19023,0.03777409901642168
chr2,121041272,121041291,+,44.74865,0.07937979371937826
chr2,121088692,121088711,-,54.31897,0.1304430894975211
chr2,121102212,121102231,-,56.84792,0.1479115730722309
chr2,121153298,121153317,-,61.73839,0.18703655509168807
chr2,121179233,121179252,-,37.74429,0.05431849656480702
chr2,121179258,121179277,+,37.74429,0.05431849656480702
chr2,121223219,121223238,+,30.28218,0.03590264754753052
chr2,121279529,121279548,+,50.28382,0.10618667667700168
chr2,121279778,121279797,+,50.28382,0.10618667667700168
chr2,121321424,121321443,+,31.19023,0.03777409901642168
chr2,121339277,121339296,-,33.47819,0.04291270941684205
chr2,121355387,121355406,+,108.9662,0.7534048213816942
chr2,121355452,121355471,-,108.9662,0.7534048213816942
chr2,121355614,121355633,-,108.9662,0.7534048213816942
chr2,121394105,121394124,-,18.97272,0.018931510640324695
chr2,121396816,121396835,-,76.62679,0.34995957461682037
chr2,121408352,121408371,+,94.06973,0.5860210238939207
chr2,121435041,121435060,-,32.11952,0.039785968154191366
chr2,121533590,121533609,+,11.79727,0.012552719922188036
chr2,121544998,121545017,-,21.78212,0.02221665198078281
chr2,121571956,121571975,+,62.08738,0.1901071426389577
chr2,121611956,121611975,+,17.87247,0.017778928637221993
chr2,121679893,121679912,+,21.31866,0.02163872511096336
chr2,121695639,121695658,-,70.59034,0.27643854727902767
chr2,121756511,121756530,+,29.91259,0.03516671929036499
chr2,121790008,121790027,-,30.28218,0.03590264754753052
chr2,121797316,121797335,-,42.02966,0.06859817385489766
chr2,121832763,121832782,-,44.90876,0.08006049027907848
chr2,121937706,121937725,-,29.03314,0.03347343956752261
chr2,121995926,121995945,-,37.74429,0.05431849656480702
chr2,122022474,122022493,-,26.45729,0.02895428086715878
chr2,122065448,122065467,+,67.49643,0.2425060642899948
chr2,122069539,122069558,+,98.11902,0.6372983882393293
chr2,122069855,122069874,-,98.11902,0.6372983882393293
chr2,122070083,122070102,+,98.11902,0.6372983882393293
chr2,122102260,122102279,-,45.38466,0.08211513352577585
chr2,122160857,122160876,-,89.25066,0.5213351875486135
chr2,122244035,122244054,-,66.47587,0.23193303640162977
chr2,122302752,122302771,-,101.32758,0.6751627251698282
chr2,122303081,122303100,-,101.32758,0.6751627251698282
chr2,122303091,122303110,-,101.32758,0.6751627251698282
chr2,122348603,122348622,+,66.54041,0.2325923381470399
chr2,122348947,122348966,-,66.54041,0.2325923381470399
chr2,122363081,122363100,-,60.90123,0.17982388950054284
chr2,122363312,122363331,-,60.90123,0.17982388950054284
chr2,122365694,122365713,-,59.72914,0.1700867183907574
chr2,122378717,122378736,-,58.25118,0.15840252438311395
chr2,122381179,122381198,+,82.88325,0.4335526245672699
chr2,122467838,122467857,+,95.21826,0.600911260437493
chr2,122467923,122467942,-,95.21826,0.600911260437493
chr2,122558518,122558537,-,19.83918,0.01989042001441953
chr2,122569611,122569630,+,36.41209,0.05048048302264536
chr2,122637788,122637807,+,137.80074,0.9058826128999343
chr2,122637910,122637929,-,137.80074,0.9058826128999343
chr2,122666432,122666451,+,23.3185,0.02424224214095144
chr2,122702793,122702812,+,66.74091,0.2346485921735302
chr2,122702946,122702965,-,66.74091,0.2346485921735302
chr2,122725779,122725798,+,63.18936,0.20005019412046376
chr2,122753972,122753991,-,32.47781,0.04058870384533599
chr2,122753975,122753994,-,32.47781,0.04058870384533599
chr2,122825505,122825524,+,84.59008,0.4570541913444429
chr2,122938103,122938122,+,58.79952,0.16266080752159745
chr2,123312399,123312418,+,39.18964,0.05879160704653968
chr2,123807947,123807966,+,15.99981,0.01597351551654867
chr2,124100924,124100943,-,58.60429,0.16113437564652208
chr2,124101080,124101099,+,58.60429,0.16113437564652208
chr2,124750857,124750876,-,18.34139,0.018261487292314367
chr2,124905217,124905236,-,30.9676,0.037306792465963017
chr2,125055705,125055724,+,49.84057,0.10377719930404179
chr2,125057477,125057496,+,16.3795,0.01632438434349462
chr2,125189393,125189412,-,101.71413,0.6795372187831247
chr2,125214753,125214772,-,45.38466,0.08211513352577585
chr2,125247209,125247228,+,21.07135,0.021336368296325185
chr2,125250063,125250082,-,85.49062,0.4694967918934034
chr2,125252424,125252443,+,88.68741,0.5136101119850071
chr2,125252628,125252647,-,88.68741,0.5136101119850071
chr2,125259436,125259455,-,53.56063,0.12555424091932338
chr2,125263240,125263259,+,12.40094,0.012995556073950077
